id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_maestris_bts_toulon_toulon_at_maestris_com,MAESTRIS BTS - TOULON,true,company,1,0,contact,toulon@maestris.com,33494923284,,https://toulon.eductive.fr/?utm_source=diplomeos,,Toulon,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_toulon-11705,fr_FR,2025-03-20
school_maestris_bts_lyon_lyon_at_maestris_com,MAESTRIS BTS - LYON,true,company,1,0,contact,lyon@maestris.com,0426290106,,https://www.maestris-bts.com/campus/lyon/?utm_source=diplomeos,,Lyon,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_lyon-11706,fr_FR,2025-03-20
school_maestris_bts_lille_lille_at_maestris_com,MAESTRIS BTS - LILLE,true,company,1,0,contact,lille@maestris.com,0320060289,,https://www.maestris-bts.com/campus/lille/?utm_source=diplomeos,,Lille,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_lille-11747,fr_FR,2025-03-20
school_maestris_bts_reims_reims_at_maestris_com,MAESTRIS BTS - REIMS,true,company,1,0,contact,reims@maestris.com,0326866464,,https://www.maestris-bts.com/campus/reims/?utm_source=diplomeos,,Reims,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_reims-11748,fr_FR,2025-03-20
school_maestris_bts_grenoble_grenoble_at_maestris_com,MAESTRIS BTS - GRENOBLE,true,company,1,0,contact,grenoble@maestris.com,0476469059,,https://www.maestris-bts.com/campus/grenoble/?utm_source=diplomeos,,Grenoble,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_grenoble-11799,fr_FR,2025-03-20
school_ileri_l_institut_libre_des_relations_internationales_et_des_sciences_politiques_paris_admissi,ILERI - L’Institut Libre des Relations Internationales et des Sciences Politiques  - Paris,true,company,1,0,contact,admissions.paris@ileri.fr,33140530044,,https://www.ileri.fr/campus/paris-17eme?utm_source=Diplomeo&utm_medium=ANNUAIRE&utm_campaign=Annuaire_2024_2025&utm_content=ANNUAIRE_Diplomeo?utm_source=diplomeos,,Paris,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ileri_l_institut_libre_des_relations_internationales_et_des_sciences_politiques_paris-11809,fr_FR,2025-03-20
school_eiml_ecole_internationale_de_marketing_du_luxe_lille_admissions_euralille_at_eductive_fr,EIML - ECOLE INTERNATIONALE DE MARKETING DU LUXE - LILLE,true,company,1,0,contact,admissions.euralille@eductive.fr,33320060289,,https://www.eiml-paris.fr/?utm_source=diplomeos,,Lille,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-eiml_ecole_internationale_de_marketing_du_luxe_lille-11942,fr_FR,2025-03-20
school_eiml_ecole_internationale_de_marketing_du_luxe_aix_admissions_eiml-aix_at_eductive_fr,EIML - ECOLE INTERNATIONALE DE MARKETING DU LUXE - AIX,true,company,1,0,contact,admissions.eiml-aix@eductive.fr,33442646200,,https://www.eiml-paris.fr/?utm_source=diplomeos,,Aix-en-Provence,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-eiml_ecole_internationale_de_marketing_du_luxe_aix-11943,fr_FR,2025-03-20
school_iet_l_institut_des_metiers_de_l_environnement_et_de_la_transition_ecologique_lyon_contact_lyo,IET - L’Institut des métiers de l’Environnement et de la Transition écologique - Lyon,true,company,1,0,contact,contact.lyon@iet.fr,0472851825,,https://www.iet.fr/?utm_source=diplomeo&utm_medium=annuaire&utm_campaign=iet_2022_2023&utm_content=ANNUAIRE_diplomeo?utm_source=diplomeos,,Lyon,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-iet_l_institut_des_metiers_de_l_environnement_et_de_la_transition_ecologique_lyon-11976,fr_FR,2025-03-20
school_ican_institut_de_creation_et_d_animation_numeriques_lyon_admissions_ican-lyon_at_eductive_fr,ICAN - Institut de création et d'animation numériques - LYON,true,company,1,0,contact,admissions.ican-lyon@eductive.fr,33426290106,,https://www.ican-design.fr/?utm_source=diplomeos,,Lyon,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ican_institut_de_creation_et_d_animation_numeriques_lyon-12012,fr_FR,2025-03-20
school_maestris_bts_paris_paris_at_maestris_com,MAESTRIS BTS - PARIS,true,company,1,0,contact,paris@maestris.com,0141171212,,https://www.maestris-bts.com/campus/paris/?utm_source=diplomeos,,Paris,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_paris-12013,fr_FR,2025-03-20
school_ihedrea_l_ecole_de_l_agri_et_de_l_agro_management_toulouse_contact_at_toulouse_ihedrea_org,IHEDREA - L'école de l'Agri et de l'Agro Management - Toulouse,true,company,1,0,contact,contact@toulouse.ihedrea.org,33616304263,,https://www.ihedrea.org/?utm_source=diplomeo&utm_medium=annuaire&utm_campaign=IHEDREA_2022_2023&utm_content=ANNUAIRE_diplomeo?utm_source=diplomeos,,Balma,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ihedrea_l_ecole_de_l_agri_et_de_l_agro_management_toulouse-12108,fr_FR,2025-03-20
school_maestris_bts_nantes_toulon_at_maestris_com,MAESTRIS BTS - NANTES,true,company,1,0,contact,toulon@maestris.com,33494923284,,https://www.maestris-bts.com/campus/toulon/?utm_source=diplomeos,,Nantes,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_nantes-12381,fr_FR,2025-03-20
school_maestris_bts_toulouse_aix-en-pce_at_maestris_com,MAESTRIS BTS - TOULOUSE,true,company,1,0,contact,aix-en-pce@maestris.com,33532660036,,https://www.maestris-bts.com/campus/aix-en-provence/?utm_source=diplomeos,,Toulouse,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_toulouse-12382,fr_FR,2025-03-20
school_ihecf_angers_angers_at_ihecf_fr,IHECF - Angers,true,company,1,0,contact,angers@ihecf.fr,0241732030,,https://www.ihecf.fr/?utm_source=diplomeos,,Angers,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ihecf_angers-12633,fr_FR,2025-03-20
school_ihecf_paris_paris_at_ihecf_fr,IHECF - Paris,true,company,1,0,contact,paris@ihecf.fr,0141081000,,https://www.ihecf.fr/?utm_source=diplomeos,,Versailles,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ihecf_paris-12634,fr_FR,2025-03-20
school_school_of_impact_admissions_at_school-of-impact_com,School of Impact,true,company,1,0,contact,admissions@school-of-impact.com,0176351259,,https://school-of-impact.com/?utm_source=diplomeos,,Paris 12e,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-school_of_impact-12655,fr_FR,2025-03-20
school_ileri_l_institut_libre_des_relations_internationales_et_des_sciences_politiques_bordeaux_admi,ILERI - L’Institut Libre des Relations Internationales et des Sciences Politiques  - Bordeaux,true,company,1,0,contact,admissions.bordeaux@ileri.fr,05535544206,,https://www.ileri.fr/campus/bordeaux?utm_source=Diplomeo&utm_medium=ANNUAIRE&utm_campaign=Annuaire_2024_2025&utm_content=ANNUAIRE_Diplomeo?utm_source=diplomeos,,Bordeaux,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ileri_l_institut_libre_des_relations_internationales_et_des_sciences_politiques_bordeaux-12778,fr_FR,2025-03-20
school_ileri_l_institut_libre_des_relations_internationales_et_des_sciences_politiques_nice_dmission,ILERI - L’Institut Libre des Relations Internationales et des Sciences Politiques  - Nice,true,company,1,0,contact,dmissions.nice@ileri.fr,33487870607,,https://www.ileri.fr/campus/nice?utm_source=Diplomeo&utm_medium=annuaire&utm_campaign=ILERI-25-26&utm_content=Annuaire-Diplomeo?utm_source=diplomeos,,Nice,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ileri_l_institut_libre_des_relations_internationales_et_des_sciences_politiques_nice-12779,fr_FR,2025-03-20
school_maestris_bts_rennes_rennes_at_eductive_fr,MAESTRIS BTS - RENNES,true,company,1,0,contact,rennes@eductive.fr,33219139001,,https://www.maestris-bts.com/?utm_source=diplomeos,,Rennes,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-maestris_bts_rennes-12908,fr_FR,2025-03-20
school_ecole_superieure_de_conduite_de_travaux_esct_strasbourg_communication_at_esct_fr,ECOLE SUPERIEURE DE CONDUITE DE TRAVAUX (ESCT) - Strasbourg,true,company,1,0,contact,communication@esct.fr,33367103298,,https://esct.fr/?utm_source=diplomeos,,Strasbourg,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_superieure_de_conduite_de_travaux_esct_strasbourg-13106,fr_FR,2025-03-20
school_ihecf_paris_sud_paris_at_ihecf_fr,IHECF Paris Sud,true,company,1,0,contact,paris@ihecf.fr,33141081000,,https://www.ihecf.fr/ecole-comptabilite-paris?utm_source=diplomeos,,Boulogne-Billancourt,,France,,,,,,École spécialisée,,"École,Diplomeo",,https://diplomeo.com/etablissement-ihecf_paris_sud-22617,fr_FR,2025-03-20
